data,total_servido,total_reservas,etapa_acad_4,erro_planejamento_ontem,reservas_media_movel_5d,total_reservas_lag_2,dia_semana_sin,dia_semana_cos,reservas_media_movel_3d,total_reservas_lag_7,total_reservas_lag_1,dia_semana,eh_segunda,total_reservas_lag_3,etapa_acad_1,temp_media_ontem,eh_sexta,etapa_acad_2,chuva_ontem,etapa_acad_3,bert_660,bert_31,bert_761,vespera_feriado,bert_164,bert_510,bert_437,bert_726,bert_250,bert_341,bert_255,bert_658,bert_419,bert_201,bert_568,bert_659,bert_263,bert_184,bert_129,bert_25,bert_107,bert_399,bert_30,bert_300,bert_729,bert_69,bert_738,bert_447,bert_405,bert_429,bert_113
2025-05-09,131.0,72.0,0,-16.0,128.2,130.0,-0.433883739117558,-0.9009688679024191,140.33333333333334,136.0,155.0,4,0,136.0,0,20.62,1,1,0.0,0,-0.060145244,0.11590349,0.05114708,0,-0.15599544,-0.25463727,0.10838225,-0.14323545,-0.28211114,-0.02382509,-0.16971605,-0.32889563,0.23754148,0.1566,0.28043365,1.086354,0.28275284,0.20126246,-0.42542478,0.6023204,0.13857085,-0.053228047,0.1665519,0.06598766,-0.14221491,0.020114584,0.0074848463,-0.3978964,0.47454923,-0.17794958,-0.27879503
2025-05-12,178.0,160.0,0,59.0,125.6,155.0,0.0,1.0,119.0,134.0,72.0,0,1,130.0,0,21.58,0,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-05-13,127.0,147.0,0,18.0,130.6,72.0,0.7818314824680298,0.6234898018587336,129.0,85.0,160.0,1,0,155.0,0,17.62,0,1,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-05-14,185.0,143.0,0,-20.0,132.8,160.0,0.9749279121818236,-0.2225209339563143,126.33333333333331,135.0,147.0,2,0,72.0,0,18.1,0,1,0.0,0,0.050319593,0.1891359,0.2387026,0,-0.04085617,0.042418912,0.04422525,-0.05797587,-0.11503,-0.088810556,-0.2482019,-0.3655658,0.32325974,0.18116526,0.19736552,0.8907781,0.222977,0.0980992,-0.3541259,0.56038237,0.3359685,0.2000423,0.05129968,0.13077526,-0.07726397,-0.19803946,0.11811619,-0.14281078,0.37817648,-0.20560335,-0.32223055
2025-05-19,178.0,145.0,0,42.0,135.4,147.0,0.0,1.0,150.0,136.0,143.0,0,1,160.0,0,16.9,0,1,0.0,0,0.10147345,0.2815533,0.0016248311,0,-0.0033697598,-0.09583258,0.20762314,-0.2875399,-0.095816866,0.12255684,0.014404552,-0.21387236,0.3935431,0.08237145,0.08144768,0.61820716,0.12977596,-0.052145652,-0.63195485,0.41073105,0.33174366,-0.019982727,0.059974615,-0.18121457,-0.19063817,0.04268353,0.10402151,-0.3506383,0.39302197,-0.22197786,-0.2683831
2025-05-20,167.0,124.0,0,33.0,133.4,143.0,0.7818314824680298,0.6234898018587336,145.0,130.0,145.0,1,0,147.0,0,19.4,0,1,0.0,0,0.12917292,0.31362167,0.17427914,0,-0.10363437,-0.0702569,0.05400527,-0.089583956,-0.236616,-0.06858986,-0.25866818,-0.32274935,0.36807775,0.1947844,0.085141644,0.62398595,0.17272122,0.115460396,-0.47886732,0.44713497,0.36020666,0.058386896,0.038761694,0.007989858,-0.06467176,-0.22969641,0.17454591,-0.15838033,0.3716421,-0.38814723,-0.23778585
2025-05-21,182.0,122.0,0,43.0,143.8,145.0,0.9749279121818236,-0.2225209339563143,137.33333333333334,155.0,124.0,2,0,143.0,0,19.28,0,1,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-05-22,90.0,140.0,0,60.0,136.2,124.0,0.4338837391175582,-0.900968867902419,130.33333333333334,72.0,122.0,3,0,145.0,0,18.91,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-05-23,102.0,69.0,0,-50.0,134.8,122.0,-0.433883739117558,-0.9009688679024191,128.66666666666666,160.0,140.0,4,0,124.0,0,19.56,1,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-05-26,165.0,161.0,0,33.0,120.0,140.0,0.0,1.0,110.33333333333331,147.0,69.0,0,1,122.0,0,18.04,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-05-27,150.0,137.0,0,4.0,123.2,69.0,0.7818314824680298,0.6234898018587336,123.33333333333331,143.0,161.0,1,0,140.0,0,19.1,0,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-05-28,176.0,130.0,0,13.0,125.8,161.0,0.9749279121818236,-0.2225209339563143,122.33333333333331,145.0,137.0,2,0,69.0,0,18.56,0,1,0.0,0,0.12917292,0.31362167,0.17427914,0,-0.10363437,-0.0702569,0.05400527,-0.089583956,-0.236616,-0.06858986,-0.25866818,-0.32274935,0.36807775,0.1947844,0.085141644,0.62398595,0.17272122,0.115460396,-0.47886732,0.44713497,0.36020666,0.058386896,0.038761694,0.007989858,-0.06467176,-0.22969641,0.17454591,-0.15838033,0.3716421,-0.38814723,-0.23778585
2025-05-29,123.0,106.0,0,46.0,127.4,137.0,0.4338837391175582,-0.900968867902419,142.66666666666666,124.0,130.0,3,0,161.0,0,20.16,0,1,0.0,0,0.04214011,0.5118758,0.044821598,0,0.002324255,-0.017171893,0.001605983,-0.2515152,-0.38046214,0.028348407,-0.24475831,-0.38642928,0.2950206,0.054655127,0.039235856,0.7549287,0.096966594,-0.07867806,-0.35702628,0.6364637,0.4673127,0.13241667,0.14954807,0.055756588,-0.1790626,0.092392735,0.13952142,-0.26327854,0.39149618,-0.13600582,-0.30759287
2025-05-30,116.0,96.0,0,17.0,120.6,130.0,-0.433883739117558,-0.9009688679024191,124.33333333333331,122.0,106.0,4,0,137.0,0,16.09,1,1,0.2,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-06-03,122.0,122.0,0,20.0,126.0,106.0,0.7818314824680298,0.6234898018587336,110.66666666666669,140.0,96.0,1,0,130.0,0,12.58,0,1,0.0,0,-0.0065392004,0.13590191,0.07268581,0,-0.007250891,0.012476118,0.0072002886,-0.016523419,-0.16422874,0.076053634,-0.2684899,-0.45768854,0.20367149,0.14743553,0.15469024,0.8136817,0.26366132,0.008042286,-0.247899,0.70564145,0.43398377,0.13585821,0.052925132,0.026796173,-0.26130983,-0.14296529,0.24958107,-0.14302799,0.39805904,-0.1212941,-0.2562959
2025-06-04,197.0,119.0,0,0.0,118.2,96.0,0.9749279121818236,-0.2225209339563143,108.0,69.0,122.0,2,0,106.0,0,17.73,0,1,2.3,0,0.026123447,0.15367033,0.15595214,0,0.18088587,-0.08682702,0.14921793,-0.10767325,-0.050350416,0.028616501,0.22867998,-0.38810602,0.35574406,0.1765357,0.16718282,0.5309534,0.25726762,-0.15494491,-0.59608805,0.38374203,0.25736582,-0.03056952,-0.058924012,-0.062035136,-0.18547095,0.028058568,0.14468265,-0.49230656,0.43206385,-0.01084519,-0.36167997
2025-06-05,126.0,94.0,0,78.0,114.6,122.0,0.4338837391175582,-0.900968867902419,112.33333333333331,161.0,119.0,3,0,96.0,0,20.27,0,1,0.0,0,0.033797134,0.25169158,0.11578908,1,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-06-09,140.0,158.0,0,32.0,107.4,119.0,0.0,1.0,111.66666666666669,137.0,94.0,0,1,122.0,0,19.94,0,1,0.2,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-06-10,138.0,130.0,0,-18.0,117.8,94.0,0.7818314824680298,0.6234898018587336,123.66666666666669,130.0,158.0,1,0,119.0,0,16.86,0,1,3.8,0,0.10628315,0.408285,-0.0539666,0,-0.017269291,-0.13231725,0.11232186,-0.2749561,-0.27813068,0.090080515,-0.05765391,-0.21914956,0.48079446,0.04312595,-0.015347971,1.1344224,0.16774938,-0.058315843,-0.60159343,0.7081695,0.43907383,0.12798592,0.10366153,-0.014452567,0.017147016,0.099238746,0.18351129,-0.35827574,0.5146834,-0.21825862,-0.17987669
2025-06-12,110.0,101.0,0,8.0,124.6,158.0,0.4338837391175582,-0.900968867902419,127.33333333333331,106.0,130.0,3,0,94.0,0,15.79,0,1,0.0,0,0.037203588,0.33697918,0.08259327,0,-0.02536176,-0.060154516,-0.039450925,-0.14691629,-0.2651418,0.055045597,-0.26538903,-0.30073282,0.3009934,0.1422852,0.11721648,0.65699416,0.2037592,0.07106582,-0.35650763,0.5424995,0.4213056,0.036821697,0.066768594,-0.051476866,-0.19513164,-0.13743004,0.20633079,-0.16874729,0.42634064,-0.32419458,-0.18153596
2025-06-13,98.0,90.0,0,9.0,120.4,130.0,-0.433883739117558,-0.9009688679024191,129.66666666666666,96.0,101.0,4,0,158.0,0,12.55,1,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-06-16,171.0,154.0,0,8.0,114.6,101.0,0.0,1.0,107.0,122.0,90.0,0,1,130.0,0,13.52,0,1,0.0,0,0.12917292,0.31362167,0.17427914,0,-0.10363437,-0.0702569,0.05400527,-0.089583956,-0.236616,-0.06858986,-0.25866818,-0.32274935,0.36807775,0.1947844,0.085141644,0.62398595,0.17272122,0.115460396,-0.47886732,0.44713497,0.36020666,0.058386896,0.038761694,0.007989858,-0.06467176,-0.22969641,0.17454591,-0.15838033,0.3716421,-0.38814723,-0.23778585
2025-06-17,144.0,127.0,0,17.0,126.6,90.0,0.7818314824680298,0.6234898018587336,115.0,119.0,154.0,1,0,101.0,0,16.9,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-06-18,161.0,110.0,0,17.0,120.4,154.0,0.9749279121818236,-0.2225209339563143,123.66666666666669,94.0,127.0,2,0,90.0,0,17.67,0,1,0.0,0,-0.009425668,0.573444,0.12912399,0,-0.06555765,0.009296784,-0.022414817,-0.21410486,-0.31461492,-0.007902154,-0.23976238,-0.396004,0.26396388,-0.011541588,0.028484514,0.53580457,0.07517425,-0.053066198,-0.4204986,0.5590577,0.47052974,0.030329525,0.121303186,-0.042535134,-0.121454,-0.0002815085,0.19423155,-0.14887105,0.37279078,-0.24106416,-0.2637917
2025-06-23,165.0,164.0,0,51.0,116.4,127.0,0.0,1.0,130.33333333333334,158.0,110.0,0,1,154.0,0,16.57,0,1,0.0,0,0.0034155932,0.099269696,0.06785693,0,-0.10292701,-0.2765322,0.067905135,-0.1831666,-0.18242717,0.07250521,-0.10804119,-0.2665223,0.32658237,0.16440041,0.22067368,1.2046664,0.18415952,0.12592736,-0.36295146,0.6353011,0.3399742,-0.030211192,0.14487587,-0.059189357,-0.22754696,0.20361026,0.09355293,-0.45921168,0.5375253,-0.037439264,-0.14135835
2025-06-24,147.0,129.0,0,1.0,129.0,110.0,0.7818314824680298,0.6234898018587336,133.66666666666666,130.0,164.0,1,0,127.0,0,19.46,0,1,0.4,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-06-25,203.0,120.0,0,18.0,136.8,164.0,0.9749279121818236,-0.2225209339563143,134.33333333333334,101.0,129.0,2,0,110.0,0,14.94,0,1,0.3,0,0.031360433,0.21024665,0.06650998,0,0.094086565,-0.094909206,0.18275745,-0.2790198,-0.15307087,0.08757634,0.014722794,-0.2250475,0.38743216,0.12535009,0.09216539,0.8122669,0.10173578,-0.16756497,-0.5354453,0.59482294,0.36198586,0.07382302,0.07922535,-0.06487474,-0.27264306,0.044045642,0.13723297,-0.41580504,0.4294645,-0.045924906,-0.28538007
2025-06-26,161.0,94.0,0,83.0,130.0,129.0,0.4338837391175582,-0.900968867902419,137.66666666666666,90.0,120.0,3,0,164.0,0,11.44,0,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-06-27,163.0,84.0,0,67.0,123.4,120.0,-0.433883739117558,-0.9009688679024191,114.33333333333331,154.0,94.0,4,0,129.0,0,17.36,1,1,0.0,0,0.050319593,0.1891359,0.2387026,0,-0.04085617,0.042418912,0.04422525,-0.05797587,-0.11503,-0.088810556,-0.2482019,-0.3655658,0.32325974,0.18116526,0.19736552,0.8907781,0.222977,0.0980992,-0.3541259,0.56038237,0.3359685,0.2000423,0.05129968,0.13077526,-0.07726397,-0.19803946,0.11811619,-0.14281078,0.37817648,-0.20560335,-0.32223055
2025-06-30,166.0,182.0,0,79.0,118.2,94.0,0.0,1.0,99.33333333333331,127.0,84.0,0,1,120.0,0,18.74,0,1,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-07-01,147.0,144.0,0,-16.0,121.8,84.0,0.7818314824680298,0.6234898018587336,120.0,110.0,182.0,1,0,94.0,0,18.0,0,1,0.0,0,0.13662365,0.35328525,0.024503779,0,0.05891242,-0.22154458,0.116969176,-0.24575108,-0.092492685,0.13278583,-0.07711555,-0.27722943,0.39415538,0.15609382,0.08816245,1.305847,0.11894704,0.011258664,-0.41578346,0.57281077,0.42925903,0.09589224,0.17311396,-0.13270703,-0.22298081,0.16467449,0.10853916,-0.37296155,0.47736338,-0.100564234,-0.2050784
2025-07-02,168.0,135.0,0,3.0,124.8,182.0,0.9749279121818236,-0.2225209339563143,136.66666666666666,164.0,144.0,2,0,84.0,0,14.83,0,1,0.0,0,0.21714865,0.37698838,-0.09813722,0,-0.40906712,-0.27927667,0.261387,-0.20107229,-0.3356704,0.08699141,-0.043832894,-0.6787074,0.34087074,0.42106882,0.1477974,0.98940873,0.23587282,0.22861727,-0.5381407,0.4175203,0.20476362,-0.45833364,0.035164926,-0.09461888,-0.19499612,-0.25220463,0.10202018,-0.38484678,0.11611826,-0.35254815,-0.22565296
2025-07-03,100.0,103.0,0,33.0,127.8,144.0,0.4338837391175582,-0.900968867902419,153.66666666666666,129.0,135.0,3,0,182.0,0,12.31,0,1,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-07-04,80.0,100.0,0,-3.0,129.6,135.0,-0.433883739117558,-0.9009688679024191,127.33333333333331,120.0,103.0,4,0,144.0,0,12.51,1,1,1.6,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-07-07,45.0,76.0,0,-20.0,132.8,103.0,0.0,1.0,112.66666666666669,94.0,100.0,0,1,135.0,0,14.35,0,1,0.0,0,0.04214011,0.5118758,0.044821598,0,0.002324255,-0.017171893,0.001605983,-0.2515152,-0.38046214,0.028348407,-0.24475831,-0.38642928,0.2950206,0.054655127,0.039235856,0.7549287,0.096966594,-0.07867806,-0.35702628,0.6364637,0.4673127,0.13241667,0.14954807,0.055756588,-0.1790626,0.092392735,0.13952142,-0.26327854,0.39149618,-0.13600582,-0.30759287
2025-07-08,51.0,62.0,0,-31.0,111.6,100.0,0.7818314824680298,0.6234898018587336,93.0,84.0,76.0,1,0,103.0,0,14.64,0,1,0.0,0,0.06573905,0.3489972,0.06887399,1,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-08-04,159.0,200.0,0,-11.0,95.2,76.0,0.0,1.0,79.33333333333333,182.0,62.0,0,1,100.0,0,15.47,0,0,0.0,1,0.0915976,0.42922252,-0.008488979,0,-0.005861253,-0.12250818,0.047977682,-0.31918368,-0.2570929,0.05777196,-0.1230386,-0.23309858,0.480432,0.09435944,0.029751126,1.278955,0.16000898,-0.0049458565,-0.48703778,0.7639996,0.44930542,0.1779524,0.06857334,-0.023386499,-0.04641223,0.1727173,0.06874626,-0.31110415,0.51516956,-0.15717095,-0.21043116
2025-08-05,149.0,153.0,0,-41.0,108.2,62.0,0.7818314824680298,0.6234898018587336,112.66666666666669,144.0,200.0,1,0,76.0,0,15.99,0,0,0.0,1,0.010454751,0.16501611,0.29164174,0,0.08321442,-0.12643813,-0.0186792,-0.011767538,-0.15633717,-0.121515065,-0.082817204,-0.47343272,0.36839658,0.27054378,0.17721063,0.6931892,0.2675761,0.011002211,-0.4338408,0.4369779,0.24745515,0.07329978,-0.016252058,0.041445713,-0.11007626,-0.216881,0.19247451,-0.31478474,0.3804638,-0.19396353,-0.30110234
2025-08-06,175.0,128.0,0,-4.0,118.2,200.0,0.9749279121818236,-0.2225209339563143,138.33333333333334,135.0,153.0,2,0,62.0,0,15.49,0,0,0.1,1,0.21714865,0.37698838,-0.09813722,0,-0.40906712,-0.27927667,0.261387,-0.20107229,-0.3356704,0.08699141,-0.043832894,-0.6787074,0.34087074,0.42106882,0.1477974,0.98940873,0.23587282,0.22861727,-0.5381407,0.4175203,0.20476362,-0.45833364,0.035164926,-0.09461888,-0.19499612,-0.25220463,0.10202018,-0.38484678,0.11611826,-0.35254815,-0.22565296
2025-08-07,108.0,85.0,0,47.0,123.8,153.0,0.4338837391175582,-0.900968867902419,160.33333333333334,103.0,128.0,3,0,200.0,0,15.62,0,0,0.2,1,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-08-08,89.0,69.0,0,23.0,125.6,128.0,-0.433883739117558,-0.9009688679024191,122.0,100.0,85.0,4,0,153.0,0,17.53,1,0,0.0,1,-0.009425668,0.573444,0.12912399,0,-0.06555765,0.009296784,-0.022414817,-0.21410486,-0.31461492,-0.007902154,-0.23976238,-0.396004,0.26396388,-0.011541588,0.028484514,0.53580457,0.07517425,-0.053066198,-0.4204986,0.5590577,0.47052974,0.030329525,0.121303186,-0.042535134,-0.121454,-0.0002815085,0.19423155,-0.14887105,0.37279078,-0.24106416,-0.2637917
2025-08-11,161.0,161.0,0,20.0,127.0,85.0,0.0,1.0,94.0,76.0,69.0,0,1,128.0,0,18.62,0,0,0.7,1,0.10147345,0.2815533,0.0016248311,0,-0.0033697598,-0.09583258,0.20762314,-0.2875399,-0.095816866,0.12255684,0.014404552,-0.21387236,0.3935431,0.08237145,0.08144768,0.61820716,0.12977596,-0.052145652,-0.63195485,0.41073105,0.33174366,-0.019982727,0.059974615,-0.18121457,-0.19063817,0.04268353,0.10402151,-0.3506383,0.39302197,-0.22197786,-0.2683831
2025-08-12,128.0,127.0,0,0.0,119.2,69.0,0.7818314824680298,0.6234898018587336,105.0,62.0,161.0,1,0,85.0,0,12.6,0,0,0.0,1,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-08-13,163.0,117.0,0,1.0,114.0,161.0,0.9749279121818236,-0.2225209339563143,119.0,200.0,127.0,2,0,69.0,0,13.18,0,0,0.0,1,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-08-14,118.0,88.0,0,46.0,111.8,127.0,0.4338837391175582,-0.900968867902419,135.0,153.0,117.0,3,0,161.0,0,16.2,0,0,0.0,1,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-08-15,100.0,78.0,0,30.0,112.4,117.0,-0.433883739117558,-0.9009688679024191,110.66666666666669,128.0,88.0,4,0,127.0,0,14.73,1,0,0.0,1,0.04561694,0.20722522,0.15922548,0,-0.14677864,-0.1728767,-0.050508413,-0.045542322,-0.32065246,-0.09621782,-0.15579382,-0.37440717,0.36811098,0.30373362,0.23073092,0.7578793,0.31575045,0.2524963,-0.3005669,0.65570396,0.21640442,0.042254552,0.16964772,0.13858484,-0.09321567,-0.20914131,0.14356193,-0.34296238,0.37811625,-0.26592994,-0.25173312
2025-08-18,175.0,172.0,0,22.0,114.2,88.0,0.0,1.0,94.33333333333331,85.0,78.0,0,1,117.0,0,14.72,0,0,0.0,1,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-08-19,142.0,130.0,0,3.0,116.4,78.0,0.7818314824680298,0.6234898018587336,112.66666666666669,69.0,172.0,1,0,88.0,0,16.49,0,0,0.0,1,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
