data,id_aluno_anonimo,dia_semana,servida
2025-08-11,654f874b1492,Segunda-feira,1
2025-08-11,89aab8c5b9bc,Segunda-feira,1
2025-08-11,2a05adb85e9d,Segunda-feira,1
2025-08-11,583b698fc11e,Segunda-feira,1
2025-08-11,772a94c9d8c7,Segunda-feira,1
2025-08-11,df497f8442d9,Segunda-feira,1
2025-08-11,d3105e9150d0,Segunda-feira,1
2025-08-11,a9edb10a2d7c,Segunda-feira,1
2025-08-11,1e57be41a013,Segunda-feira,1
2025-08-11,f728a8f88c37,Segunda-feira,1
2025-08-11,3f6652f14ca6,Segunda-feira,1
2025-08-11,4b47e5fb0990,Segunda-feira,1
2025-08-11,a62ff62c3ca1,Segunda-feira,1
2025-08-11,772130313177,Segunda-feira,1
2025-08-11,d836abb9aa16,Segunda-feira,1
2025-08-11,13aa0b70205d,Segunda-feira,1
2025-08-11,7a2268f31f0e,Segunda-feira,1
2025-08-11,0d4b00c3ebe4,Segunda-feira,1
2025-08-11,fab4e61e95af,Segunda-feira,1
2025-08-11,85567f102e4f,Segunda-feira,1
2025-08-11,37c36f612b80,Segunda-feira,1
2025-08-11,f046fedc86bc,Segunda-feira,1
2025-08-11,e0e43d92221a,Segunda-feira,1
2025-08-11,2cb319d4a66d,Segunda-feira,1
2025-08-11,08352becd6b1,Segunda-feira,1
2025-08-11,f208a3bbc402,Segunda-feira,1
2025-08-11,4910bf8d889c,Segunda-feira,1
2025-08-11,182ab2b515c7,Segunda-feira,1
2025-08-11,1beb8f928fcc,Segunda-feira,1
2025-08-11,7711aaa2eab8,Segunda-feira,1
2025-08-11,a1dbb834590b,Segunda-feira,1
2025-08-11,3eb8847a2ddd,Segunda-feira,1
2025-08-11,99f8e69a8ce5,Segunda-feira,1
2025-08-11,1dd129316036,Segunda-feira,1
2025-08-11,c95e46decf87,Segunda-feira,1
2025-08-11,6d496ba8faf4,Segunda-feira,1
2025-08-12,60c6ec63cf0d,Terça-feira,1
2025-08-12,2805df6072ae,Terça-feira,1
2025-08-12,4e184a46a6f6,Terça-feira,1
2025-08-12,f8bfdf96a81c,Terça-feira,1
2025-08-12,33acb4bc7754,Terça-feira,1
2025-08-12,36a6ba66bcdb,Terça-feira,1
2025-08-12,344293b0a359,Terça-feira,1
2025-08-12,10eed8dbb990,Terça-feira,1
2025-08-12,26629117c59b,Terça-feira,1
2025-08-12,46c2b91415ad,Terça-feira,1
2025-08-12,a68fe0403fa5,Terça-feira,1
2025-08-12,bf04e4b2c5fd,Terça-feira,1
2025-08-12,f046fedc86bc,Terça-feira,1
2025-08-12,99250719f233,Terça-feira,1
2025-08-12,1e5e8f282d59,Terça-feira,1
2025-08-12,f5a842dc5642,Terça-feira,1
2025-08-12,a1dbb834590b,Terça-feira,1
2025-08-12,772130313177,Terça-feira,1
2025-08-12,fdf6171b69f3,Terça-feira,1
2025-08-12,4eb9aa39efe5,Terça-feira,1
2025-08-12,531be3f53cb6,Terça-feira,1
2025-08-12,bdedbfa75ab5,Terça-feira,1
2025-08-12,9ea9ebb83721,Terça-feira,1
2025-08-12,acf394aac1e6,Terça-feira,1
2025-08-12,0b7c89f1b49a,Terça-feira,1
2025-08-12,1beb8f928fcc,Terça-feira,1
2025-08-12,9fb9fdb73cd0,Terça-feira,1
2025-08-12,fab4e61e95af,Terça-feira,1
2025-08-12,9c36fafafee0,Terça-feira,1
2025-08-12,c78179ad750c,Terça-feira,1
2025-08-12,1e569095fb53,Terça-feira,1
2025-08-12,2a05adb85e9d,Terça-feira,1
2025-08-12,b2dfe6286b95,Terça-feira,1
2025-08-12,9d46cfe9afd3,Terça-feira,1
2025-08-12,37c36f612b80,Terça-feira,1
2025-08-12,85567f102e4f,Terça-feira,1
2025-08-12,7513ec5884be,Terça-feira,1
2025-08-12,14fd70902b6d,Terça-feira,1
2025-08-12,db6cfb0073b0,Terça-feira,1
2025-08-12,49e0e2bea2f1,Terça-feira,1
2025-08-12,7ecb38769994,Terça-feira,1
2025-08-12,6271d49142ae,Terça-feira,1
2025-08-12,6eec639912bc,Terça-feira,1
2025-08-12,8ad34463589f,Terça-feira,1
2025-08-12,b178e12462fe,Terça-feira,1
2025-08-12,187b0e064be0,Terça-feira,1
2025-08-12,2022c28006fb,Terça-feira,1
2025-08-12,8f3880a65e10,Terça-feira,1
2025-08-12,e8011f9b6da2,Terça-feira,1
2025-08-12,e10f01b71019,Terça-feira,1
2025-08-12,af2150281952,Terça-feira,1
2025-08-12,2254d98be549,Terça-feira,1
2025-08-12,293d4dade7b4,Terça-feira,1
2025-08-12,d43c1b4d5f48,Terça-feira,1
2025-08-12,cc02ca1ca595,Terça-feira,1
2025-08-12,82a20e4f739f,Terça-feira,1
2025-08-12,3a8d2c066871,Terça-feira,1
2025-08-12,0b7b89463848,Terça-feira,1
2025-08-12,d836abb9aa16,Terça-feira,1
2025-08-12,7d8672f9c5ba,Terça-feira,1
2025-08-12,7a2268f31f0e,Terça-feira,1
2025-08-12,c15d25d9c7df,Terça-feira,1
2025-08-12,2c5488e64d4a,Terça-feira,1
2025-08-12,f158428f41da,Terça-feira,1
2025-08-12,ea7f78b39383,Terça-feira,1
2025-08-12,df497f8442d9,Terça-feira,1
2025-08-12,46b817512975,Terça-feira,1
2025-08-12,6af904f5bee1,Terça-feira,1
2025-08-12,bd3acd0cb3d8,Terça-feira,1
2025-08-12,08352becd6b1,Terça-feira,1
2025-08-12,16d6f8ce4490,Terça-feira,1
2025-08-12,3eb8847a2ddd,Terça-feira,1
2025-08-12,725032e7bb70,Terça-feira,1
2025-08-12,ff36875fc73b,Terça-feira,1
2025-08-12,ebb56062e4d9,Terça-feira,1
2025-08-12,33262203a977,Terça-feira,1
2025-08-12,1e57be41a013,Terça-feira,1
2025-08-12,7f322c365f5e,Terça-feira,1
2025-08-12,d1802eda22a6,Terça-feira,1
2025-08-12,1e98c346dfb0,Terça-feira,1
2025-08-12,2cb319d4a66d,Terça-feira,1
2025-08-12,cd0b54079260,Terça-feira,1
2025-08-12,a2a66182c619,Terça-feira,1
2025-08-12,7bfabf2e81b6,Terça-feira,1
2025-08-12,8dbcf1d060dd,Terça-feira,1
2025-08-12,040eef61e258,Terça-feira,1
2025-08-12,0ed03ff72524,Terça-feira,1
2025-08-12,a798330c2351,Terça-feira,1
2025-08-12,ef29dc683090,Terça-feira,1
2025-08-12,63e872be2ff0,Terça-feira,1
2025-08-12,91b61366ae3a,Terça-feira,1
2025-08-12,99f8e69a8ce5,Terça-feira,1
2025-08-12,182ab2b515c7,Terça-feira,1
2025-08-12,54922f52e380,Terça-feira,1
2025-08-12,dce3c331d630,Terça-feira,1
2025-08-12,bcd684c4d0e8,Terça-feira,1
2025-08-12,a62ff62c3ca1,Terça-feira,1
2025-08-12,f728a8f88c37,Terça-feira,1
2025-08-12,2877a4c33350,Terça-feira,1
2025-08-12,dd07d058b106,Terça-feira,1
2025-08-12,51613989a44d,Terça-feira,1
2025-08-12,a9d0dd49108a,Terça-feira,1
2025-08-12,49bc71388ba8,Terça-feira,1
2025-08-12,654f874b1492,Terça-feira,1
2025-08-12,5b05f5381029,Terça-feira,1
2025-08-12,589505b2bb0c,Terça-feira,1
2025-08-12,3f6652f14ca6,Terça-feira,1
2025-08-12,4c4b7c39f13b,Terça-feira,1
2025-08-12,dd21cb91de2f,Terça-feira,1
2025-08-12,eb836b5d098b,Terça-feira,1
2025-08-12,3bbeeb77a9b7,Terça-feira,1
2025-08-12,583b698fc11e,Terça-feira,1
2025-08-12,772a94c9d8c7,Terça-feira,1
2025-08-12,7d186ed0a704,Terça-feira,1
2025-08-12,c33c2152e936,Terça-feira,1
2025-08-12,efdc2c15dba5,Terça-feira,1
2025-08-12,13aa0b70205d,Terça-feira,1
2025-08-12,1bdc3a0eeab0,Terça-feira,1
2025-08-12,ca38cf9a4795,Terça-feira,1
2025-08-12,01f8451aaa06,Terça-feira,1
2025-08-12,890980dc60a8,Terça-feira,1
2025-08-12,05dc8738db99,Terça-feira,1
2025-08-12,fc6d6e7ec3f7,Terça-feira,1
2025-08-12,6b7745a01a99,Terça-feira,1
2025-08-12,0971a43c824f,Terça-feira,1
2025-08-12,1cb35ccd8f51,Terça-feira,1
2025-08-12,9265272adfd5,Terça-feira,1
2025-08-12,ea36f6b0016c,Terça-feira,1
2025-08-13,6af904f5bee1,Quarta-feira,1
2025-08-13,6b7745a01a99,Quarta-feira,1
2025-08-13,344293b0a359,Quarta-feira,1
2025-08-13,c95e46decf87,Quarta-feira,1
2025-08-13,8f3880a65e10,Quarta-feira,1
2025-08-13,46c2b91415ad,Quarta-feira,1
2025-08-13,954ecee0f224,Quarta-feira,1
2025-08-13,8dbcf1d060dd,Quarta-feira,1
2025-08-13,36a6ba66bcdb,Quarta-feira,1
2025-08-13,bd3acd0cb3d8,Quarta-feira,1
2025-08-13,99f4867fc1d0,Quarta-feira,1
2025-08-13,54922f52e380,Quarta-feira,1
2025-08-13,b533d190a8db,Quarta-feira,1
2025-08-13,9d46cfe9afd3,Quarta-feira,1
2025-08-13,33acb4bc7754,Quarta-feira,1
2025-08-13,a2a66182c619,Quarta-feira,1
2025-08-13,bdedbfa75ab5,Quarta-feira,1
2025-08-13,3df02e7750c9,Quarta-feira,1
2025-08-13,67315b9322e9,Quarta-feira,1
2025-08-13,91b61366ae3a,Quarta-feira,1
2025-08-13,2c5488e64d4a,Quarta-feira,1
2025-08-13,f5a842dc5642,Quarta-feira,1
2025-08-13,a1dbb834590b,Quarta-feira,1
2025-08-13,99250719f233,Quarta-feira,1
2025-08-13,26629117c59b,Quarta-feira,1
2025-08-13,5d75dfa0aca7,Quarta-feira,1
2025-08-13,0b7c89f1b49a,Quarta-feira,1
2025-08-13,10eed8dbb990,Quarta-feira,1
2025-08-13,e8011f9b6da2,Quarta-feira,1
2025-08-13,023886d488c5,Quarta-feira,1
2025-08-13,3d97ba9f7523,Quarta-feira,1
2025-08-13,2f9cf9ac860e,Quarta-feira,1
2025-08-13,37c36f612b80,Quarta-feira,1
2025-08-13,654f874b1492,Quarta-feira,1
2025-08-13,ca38cf9a4795,Quarta-feira,1
2025-08-13,fdf6171b69f3,Quarta-feira,1
2025-08-13,29c0b6029c83,Quarta-feira,1
2025-08-13,fab4e61e95af,Quarta-feira,1
2025-08-13,bcd684c4d0e8,Quarta-feira,1
2025-08-13,252d00e1038b,Quarta-feira,1
2025-08-13,0ea788547236,Quarta-feira,1
2025-08-13,3f6652f14ca6,Quarta-feira,1
2025-08-13,cc02ca1ca595,Quarta-feira,1
2025-08-13,54cd77b146df,Quarta-feira,1
2025-08-13,bab34dfbf850,Quarta-feira,1
2025-08-13,e10f01b71019,Quarta-feira,1
2025-08-13,182ab2b515c7,Quarta-feira,1
2025-08-13,1e5e8f282d59,Quarta-feira,1
2025-08-13,7ecb38769994,Quarta-feira,1
2025-08-13,c78179ad750c,Quarta-feira,1
2025-08-13,16d6f8ce4490,Quarta-feira,1
2025-08-13,3bbeeb77a9b7,Quarta-feira,1
2025-08-13,f046fedc86bc,Quarta-feira,1
2025-08-13,d836abb9aa16,Quarta-feira,1
2025-08-13,9265272adfd5,Quarta-feira,1
2025-08-13,db6cfb0073b0,Quarta-feira,1
2025-08-13,f158428f41da,Quarta-feira,1
2025-08-13,c15d25d9c7df,Quarta-feira,1
2025-08-13,b9c0f4a1f827,Quarta-feira,1
2025-08-13,2943f13141f4,Quarta-feira,1
2025-08-13,589505b2bb0c,Quarta-feira,1
2025-08-13,4c4b7c39f13b,Quarta-feira,1
2025-08-13,725032e7bb70,Quarta-feira,1
2025-08-13,8ad34463589f,Quarta-feira,1
2025-08-13,1e57be41a013,Quarta-feira,1
2025-08-13,1cb35ccd8f51,Quarta-feira,1
2025-08-13,b5aa367e44d9,Quarta-feira,1
2025-08-13,ff36875fc73b,Quarta-feira,1
2025-08-13,a68fe0403fa5,Quarta-feira,1
2025-08-13,3eb8847a2ddd,Quarta-feira,1
2025-08-13,040eef61e258,Quarta-feira,1
2025-08-13,a62ff62c3ca1,Quarta-feira,1
2025-08-13,63e872be2ff0,Quarta-feira,1
2025-08-13,2877a4c33350,Quarta-feira,1
2025-08-13,eb00e4620d50,Quarta-feira,1
2025-08-13,49bc71388ba8,Quarta-feira,1
2025-08-13,fc6d6e7ec3f7,Quarta-feira,1
2025-08-13,7a2268f31f0e,Quarta-feira,1
2025-08-13,01f8451aaa06,Quarta-feira,1
2025-08-13,08352becd6b1,Quarta-feira,1
2025-08-13,95c13154bb89,Quarta-feira,1
2025-08-13,acf394aac1e6,Quarta-feira,1
2025-08-13,5a165e86851e,Quarta-feira,1
2025-08-13,a199fd43683b,Quarta-feira,1
2025-08-13,51613989a44d,Quarta-feira,1
2025-08-13,d1802eda22a6,Quarta-feira,1
2025-08-13,ebb56062e4d9,Quarta-feira,1
2025-08-13,890980dc60a8,Quarta-feira,1
2025-08-13,d43c1b4d5f48,Quarta-feira,1
2025-08-13,df497f8442d9,Quarta-feira,1
2025-08-13,5b05f5381029,Quarta-feira,1
2025-08-13,f952e271f8eb,Quarta-feira,1
2025-08-13,2805df6072ae,Quarta-feira,1
2025-08-13,b178e12462fe,Quarta-feira,1
2025-08-13,d39cd674a215,Quarta-feira,1
2025-08-13,ea36f6b0016c,Quarta-feira,1
2025-08-13,6271d49142ae,Quarta-feira,1
2025-08-13,0aed0db69336,Quarta-feira,1
2025-08-13,a5aa01d3d621,Quarta-feira,1
2025-08-13,772a94c9d8c7,Quarta-feira,1
2025-08-13,027f4d10d8a1,Quarta-feira,1
2025-08-13,6ffc8e8f2a96,Quarta-feira,1
2025-08-13,af2150281952,Quarta-feira,1
2025-08-13,85567f102e4f,Quarta-feira,1
2025-08-13,82a20e4f739f,Quarta-feira,1
2025-08-13,1e569095fb53,Quarta-feira,1
2025-08-13,1e98c346dfb0,Quarta-feira,1
2025-08-13,ef29dc683090,Quarta-feira,1
2025-08-13,53d396b549b3,Quarta-feira,1
2025-08-13,3a8d2c066871,Quarta-feira,1
2025-08-13,6eec639912bc,Quarta-feira,1
2025-08-13,0b7b89463848,Quarta-feira,1
2025-08-13,bf04e4b2c5fd,Quarta-feira,1
2025-08-13,1beb8f928fcc,Quarta-feira,1
2025-08-13,3b6ded8d4152,Quarta-feira,1
2025-08-13,2cb319d4a66d,Quarta-feira,1
2025-08-13,0dd77549cb88,Quarta-feira,1
2025-08-13,eb836b5d098b,Quarta-feira,1
2025-08-13,f6577d609edc,Quarta-feira,1
2025-08-13,93296906ca48,Quarta-feira,1
2025-08-13,ea7f78b39383,Quarta-feira,1
2025-08-13,f8bfdf96a81c,Quarta-feira,1
2025-08-13,ffb76b111799,Quarta-feira,1
2025-08-13,4085b0a131d5,Quarta-feira,1
2025-08-13,65c4dfa54706,Quarta-feira,1
2025-08-13,c33c2152e936,Quarta-feira,1
2025-08-13,7d186ed0a704,Quarta-feira,1
2025-08-13,7bfabf2e81b6,Quarta-feira,1
2025-08-13,dce3c331d630,Quarta-feira,1
2025-08-13,034d5fb78a76,Quarta-feira,1
2025-08-13,9fb9fdb73cd0,Quarta-feira,1
2025-08-13,4018ed976111,Quarta-feira,1
2025-08-13,b2dfe6286b95,Quarta-feira,1
2025-08-13,7513ec5884be,Quarta-feira,1
2025-08-13,9c36fafafee0,Quarta-feira,1
2025-08-13,0971a43c824f,Quarta-feira,1
2025-08-13,f1b66cb006fb,Quarta-feira,1
2025-08-13,a9d0dd49108a,Quarta-feira,1
2025-08-13,2a05adb85e9d,Quarta-feira,1
2025-08-13,dd07d058b106,Quarta-feira,1
2025-08-13,67dad3129a32,Quarta-feira,1
2025-08-13,99f8e69a8ce5,Quarta-feira,1
2025-08-13,1bdc3a0eeab0,Quarta-feira,1
2025-08-13,772130313177,Quarta-feira,1
2025-08-13,dd21cb91de2f,Quarta-feira,1
2025-08-13,6dcf75c8e8b0,Quarta-feira,1
2025-08-13,14fd70902b6d,Quarta-feira,1
2025-08-13,7bfac74a5c74,Quarta-feira,1
2025-08-13,4eb9aa39efe5,Quarta-feira,1
2025-08-13,efb63cdeb4d0,Quarta-feira,1
2025-08-13,46b817512975,Quarta-feira,1
2025-08-13,cd0b54079260,Quarta-feira,1
2025-08-13,a51053de5413,Quarta-feira,1
2025-08-13,efdc2c15dba5,Quarta-feira,1
2025-08-13,583b698fc11e,Quarta-feira,1
2025-08-13,e5347006116c,Quarta-feira,1
2025-08-13,49e0e2bea2f1,Quarta-feira,1
2025-08-13,2254d98be549,Quarta-feira,1
2025-08-13,6d496ba8faf4,Quarta-feira,1
2025-08-13,187b0e064be0,Quarta-feira,1
2025-08-13,7d8672f9c5ba,Quarta-feira,1
2025-08-13,f728a8f88c37,Quarta-feira,1
2025-08-13,7f322c365f5e,Quarta-feira,1
2025-08-14,8ad34463589f,Quinta-feira,1
2025-08-14,16d6f8ce4490,Quinta-feira,1
2025-08-14,252d00e1038b,Quinta-feira,1
2025-08-14,a5aa01d3d621,Quinta-feira,1
2025-08-14,bf04e4b2c5fd,Quinta-feira,1
2025-08-14,fc6d6e7ec3f7,Quinta-feira,1
2025-08-14,ca38cf9a4795,Quinta-feira,1
2025-08-14,3eb8847a2ddd,Quinta-feira,1
2025-08-14,a62ff62c3ca1,Quinta-feira,1
2025-08-14,37c36f612b80,Quinta-feira,1
2025-08-14,85567f102e4f,Quinta-feira,1
2025-08-14,ffb76b111799,Quinta-feira,1
2025-08-14,99f8e69a8ce5,Quinta-feira,1
2025-08-14,4018ed976111,Quinta-feira,1
2025-08-14,2a05adb85e9d,Quinta-feira,1
2025-08-14,df497f8442d9,Quinta-feira,1
2025-08-14,dd07d058b106,Quinta-feira,1
2025-08-14,e8011f9b6da2,Quinta-feira,1
2025-08-14,89aab8c5b9bc,Quinta-feira,1
2025-08-14,f6577d609edc,Quinta-feira,1
2025-08-14,ef29dc683090,Quinta-feira,1
2025-08-14,f208a3bbc402,Quinta-feira,1
2025-08-14,187b0e064be0,Quinta-feira,1
2025-08-14,6b7745a01a99,Quinta-feira,1
2025-08-14,54922f52e380,Quinta-feira,1
2025-08-14,f5a842dc5642,Quinta-feira,1
2025-08-14,890980dc60a8,Quinta-feira,1
2025-08-14,e10f01b71019,Quinta-feira,1
2025-08-14,6ffc8e8f2a96,Quinta-feira,1
2025-08-14,d7efc127e146,Quinta-feira,1
2025-08-14,7513ec5884be,Quinta-feira,1
2025-08-14,a1dbb834590b,Quinta-feira,1
2025-08-14,0971a43c824f,Quinta-feira,1
2025-08-14,af2150281952,Quinta-feira,1
2025-08-14,53d396b549b3,Quinta-feira,1
2025-08-14,49e0e2bea2f1,Quinta-feira,1
2025-08-14,1e5e8f282d59,Quinta-feira,1
2025-08-14,2943f13141f4,Quinta-feira,1
2025-08-14,fab4e61e95af,Quinta-feira,1
2025-08-14,e5347006116c,Quinta-feira,1
2025-08-14,772a94c9d8c7,Quinta-feira,1
2025-08-14,772130313177,Quinta-feira,1
2025-08-14,b178e12462fe,Quinta-feira,1
2025-08-14,893d2120cdff,Quinta-feira,1
2025-08-14,91b61366ae3a,Quinta-feira,1
2025-08-14,7d8672f9c5ba,Quinta-feira,1
2025-08-14,a9d0dd49108a,Quinta-feira,1
2025-08-14,e0e43d92221a,Quinta-feira,1
2025-08-14,dce3c331d630,Quinta-feira,1
2025-08-14,0b7c89f1b49a,Quinta-feira,1
2025-08-14,2022c28006fb,Quinta-feira,1
2025-08-14,46c2b91415ad,Quinta-feira,1
2025-08-14,040eef61e258,Quinta-feira,1
2025-08-14,b2dfe6286b95,Quinta-feira,1
2025-08-14,3f6652f14ca6,Quinta-feira,1
2025-08-14,41c360300cf0,Quinta-feira,1
2025-08-14,d836abb9aa16,Quinta-feira,1
2025-08-14,69e51b959756,Quinta-feira,1
2025-08-14,49bc71388ba8,Quinta-feira,1
2025-08-14,ea36f6b0016c,Quinta-feira,1
2025-08-14,3bbeeb77a9b7,Quinta-feira,1
2025-08-14,023886d488c5,Quinta-feira,1
2025-08-14,7a2268f31f0e,Quinta-feira,1
2025-08-14,d5189ba83998,Quinta-feira,1
2025-08-14,b4b6d2633322,Quinta-feira,1
2025-08-14,3df02e7750c9,Quinta-feira,1
2025-08-14,1cb35ccd8f51,Quinta-feira,1
2025-08-14,ebb56062e4d9,Quinta-feira,1
2025-08-14,c33c2152e936,Quinta-feira,1
2025-08-14,ff36875fc73b,Quinta-feira,1
2025-08-14,583b698fc11e,Quinta-feira,1
2025-08-14,bab34dfbf850,Quinta-feira,1
2025-08-14,c4a3e5f2f9f7,Quinta-feira,1
2025-08-14,eb00e4620d50,Quinta-feira,1
2025-08-14,26629117c59b,Quinta-feira,1
2025-08-14,b533d190a8db,Quinta-feira,1
2025-08-14,eb1adbca6118,Quinta-feira,1
2025-08-14,caa915a0e28e,Quinta-feira,1
2025-08-14,f728a8f88c37,Quinta-feira,1
2025-08-14,bcd684c4d0e8,Quinta-feira,1
2025-08-14,6d496ba8faf4,Quinta-feira,1
2025-08-14,efdc2c15dba5,Quinta-feira,1
2025-08-14,d1802eda22a6,Quinta-feira,1
2025-08-14,f952e271f8eb,Quinta-feira,1
2025-08-14,13aa0b70205d,Quinta-feira,1
2025-08-14,f158428f41da,Quinta-feira,1
2025-08-14,eb836b5d098b,Quinta-feira,1
2025-08-14,f046fedc86bc,Quinta-feira,1
2025-08-14,350d4dcf4cfe,Quinta-feira,1
2025-08-14,5d75dfa0aca7,Quinta-feira,1
2025-08-14,8bf10769b054,Quinta-feira,1
2025-08-14,db6cfb0073b0,Quinta-feira,1
2025-08-14,9a5dc5b041bc,Quinta-feira,1
2025-08-14,2254d98be549,Quinta-feira,1
2025-08-14,8f3880a65e10,Quinta-feira,1
2025-08-14,1161d1f9a9d3,Quinta-feira,1
2025-08-14,c78179ad750c,Quinta-feira,1
2025-08-14,9fb9fdb73cd0,Quinta-feira,1
2025-08-14,aadb35720be5,Quinta-feira,1
2025-08-14,654f874b1492,Quinta-feira,1
2025-08-14,9ea9ebb83721,Quinta-feira,1
2025-08-14,60c6ec63cf0d,Quinta-feira,1
2025-08-14,c15d25d9c7df,Quinta-feira,1
2025-08-14,725032e7bb70,Quinta-feira,1
2025-08-14,51613989a44d,Quinta-feira,1
2025-08-14,08352becd6b1,Quinta-feira,1
2025-08-14,46b817512975,Quinta-feira,1
2025-08-14,ea7f78b39383,Quinta-feira,1
2025-08-14,f1b66cb006fb,Quinta-feira,1
2025-08-14,a798330c2351,Quinta-feira,1
2025-08-14,6271d49142ae,Quinta-feira,1
2025-08-14,7f322c365f5e,Quinta-feira,1
2025-08-14,a199fd43683b,Quinta-feira,1
2025-08-14,63e872be2ff0,Quinta-feira,1
2025-08-14,344293b0a359,Quinta-feira,1
2025-08-14,a68fe0403fa5,Quinta-feira,1
2025-08-14,cd0b54079260,Quinta-feira,1
2025-08-14,4674412bd2fa,Quinta-feira,1
2025-08-15,2943f13141f4,Sexta-feira,1
2025-08-15,8c4c0cd54d12,Sexta-feira,1
2025-08-15,9dacd50beab0,Sexta-feira,1
2025-08-15,c4a3e5f2f9f7,Sexta-feira,1
2025-08-15,4018ed976111,Sexta-feira,1
2025-08-15,dd07d058b106,Sexta-feira,1
2025-08-15,af2150281952,Sexta-feira,1
2025-08-15,fab4e61e95af,Sexta-feira,1
2025-08-15,e8011f9b6da2,Sexta-feira,1
2025-08-15,187b0e064be0,Sexta-feira,1
2025-08-15,49e0e2bea2f1,Sexta-feira,1
2025-08-15,3bbeeb77a9b7,Sexta-feira,1
2025-08-15,e5347006116c,Sexta-feira,1
2025-08-15,54922f52e380,Sexta-feira,1
2025-08-15,2022c28006fb,Sexta-feira,1
2025-08-15,344293b0a359,Sexta-feira,1
2025-08-15,7f322c365f5e,Sexta-feira,1
2025-08-15,4085b0a131d5,Sexta-feira,1
2025-08-15,4c4b7c39f13b,Sexta-feira,1
2025-08-15,d43c1b4d5f48,Sexta-feira,1
2025-08-15,c4ecf3f52bb8,Sexta-feira,1
2025-08-15,29a46f84fef3,Sexta-feira,1
2025-08-15,1beb8f928fcc,Sexta-feira,1
2025-08-15,37c36f612b80,Sexta-feira,1
2025-08-15,cc02ca1ca595,Sexta-feira,1
2025-08-15,5d75dfa0aca7,Sexta-feira,1
2025-08-15,60c6ec63cf0d,Sexta-feira,1
2025-08-15,e10f01b71019,Sexta-feira,1
2025-08-15,2805df6072ae,Sexta-feira,1
2025-08-15,d3105e9150d0,Sexta-feira,1
2025-08-15,6b7745a01a99,Sexta-feira,1
2025-08-15,b2dfe6286b95,Sexta-feira,1
2025-08-15,a1dbb834590b,Sexta-feira,1
2025-08-15,c33c2152e936,Sexta-feira,1
2025-08-15,eb836b5d098b,Sexta-feira,1
2025-08-15,91b61366ae3a,Sexta-feira,1
2025-08-15,ff36875fc73b,Sexta-feira,1
2025-08-15,1cb35ccd8f51,Sexta-feira,1
2025-08-15,9c36fafafee0,Sexta-feira,1
2025-08-15,7d6f7bbd2e49,Sexta-feira,1
2025-08-15,3eb8847a2ddd,Sexta-feira,1
2025-08-15,d0c78594839a,Sexta-feira,1
2025-08-15,49bc71388ba8,Sexta-feira,1
2025-08-15,725032e7bb70,Sexta-feira,1
2025-08-15,5776cfba0907,Sexta-feira,1
2025-08-15,583b698fc11e,Sexta-feira,1
2025-08-15,08352becd6b1,Sexta-feira,1
2025-08-15,6d496ba8faf4,Sexta-feira,1
2025-08-15,bf04e4b2c5fd,Sexta-feira,1
2025-08-15,dce3c331d630,Sexta-feira,1
2025-08-15,f208a3bbc402,Sexta-feira,1
2025-08-15,f046fedc86bc,Sexta-feira,1
2025-08-15,ebb56062e4d9,Sexta-feira,1
2025-08-15,9265272adfd5,Sexta-feira,1
2025-08-15,a199fd43683b,Sexta-feira,1
2025-08-15,26629117c59b,Sexta-feira,1
2025-08-15,eb00e4620d50,Sexta-feira,1
2025-08-15,772a94c9d8c7,Sexta-feira,1
2025-08-15,33acb4bc7754,Sexta-feira,1
2025-08-15,8bf10769b054,Sexta-feira,1
2025-08-15,05dc8738db99,Sexta-feira,1
2025-08-15,b533d190a8db,Sexta-feira,1
2025-08-15,9f6322171563,Sexta-feira,1
2025-08-15,0971a43c824f,Sexta-feira,1
2025-08-15,46c2b91415ad,Sexta-feira,1
2025-08-15,7513ec5884be,Sexta-feira,1
2025-08-15,8f3880a65e10,Sexta-feira,1
2025-08-15,59e1e5026971,Sexta-feira,1
2025-08-15,1e57be41a013,Sexta-feira,1
2025-08-15,ea36f6b0016c,Sexta-feira,1
2025-08-15,be8ad7e5ef10,Sexta-feira,1
2025-08-15,943d9d712184,Sexta-feira,1
2025-08-15,a62ff62c3ca1,Sexta-feira,1
2025-08-15,efdc2c15dba5,Sexta-feira,1
2025-08-15,9fb9fdb73cd0,Sexta-feira,1
2025-08-15,772130313177,Sexta-feira,1
2025-08-15,2cb319d4a66d,Sexta-feira,1
2025-08-15,df497f8442d9,Sexta-feira,1
2025-08-15,99f8e69a8ce5,Sexta-feira,1
2025-08-15,c78179ad750c,Sexta-feira,1
2025-08-15,c15d25d9c7df,Sexta-feira,1
2025-08-15,3a2a0a233509,Sexta-feira,1
2025-08-15,ef29dc683090,Sexta-feira,1
2025-08-15,85567f102e4f,Sexta-feira,1
2025-08-15,f6577d609edc,Sexta-feira,1
2025-08-15,8ad34463589f,Sexta-feira,1
2025-08-15,a798330c2351,Sexta-feira,1
2025-08-15,51613989a44d,Sexta-feira,1
2025-08-15,2254d98be549,Sexta-feira,1
2025-08-15,46b817512975,Sexta-feira,1
2025-08-15,e9a75f358a09,Sexta-feira,1
2025-08-15,bd3acd0cb3d8,Sexta-feira,1
2025-08-15,63e872be2ff0,Sexta-feira,1
2025-08-15,2a05adb85e9d,Sexta-feira,1
2025-08-15,182ab2b515c7,Sexta-feira,1
2025-08-15,15a20d5624f1,Sexta-feira,1
