data,id_aluno_anonimo,turma,categoria_reserva,dia_semana
2025-09-24,32c8d4771adb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,023886d488c5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0ed03ff72524,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,4e184a46a6f6,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,89867c29e006,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,1e57be41a013,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,ef29dc683090,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,8f3880a65e10,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,db6cfb0073b0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,26629117c59b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,8ad34463589f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,65c4dfa54706,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,18a9b7454ed9,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,2c5488e64d4a,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,f046fedc86bc,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,654f874b1492,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,1cb35ccd8f51,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,7f322c365f5e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,cd0b54079260,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,6b7745a01a99,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,626ddcbe774f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,4085b0a131d5,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,63e872be2ff0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,2655a3858e95,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,2943f13141f4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,ea36f6b0016c,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,13aa0b70205d,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,c33c2152e936,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,bcd684c4d0e8,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,9fb9fdb73cd0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,3ae623ef0547,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,15a20d5624f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,a62ff62c3ca1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,ff36875fc73b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0ab8e7d3fe26,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,4c4b7c39f13b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,6b8189fe4c94,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,a68fe0403fa5,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,6fa1e13d71b6,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,51613989a44d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,08122e68d62b,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,f534c8a977b3,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,adce4ffefe67,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,882e13e14ee1,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,f5a842dc5642,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,589505b2bb0c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,9a8c0048d01a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,b533d190a8db,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0df25cb54aa4,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,d43c1b4d5f48,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,46b817512975,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,f8bfdf96a81c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,8e3579668e22,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0b7c89f1b49a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0b7b89463848,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0971a43c824f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,50c649c83d14,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,88f107b03390,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,82a20e4f739f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,916a76566a04,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,7d186ed0a704,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,2cb319d4a66d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,bd3acd0cb3d8,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,90a0b32790a0,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,36a6ba66bcdb,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,6eec639912bc,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,5b05f5381029,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,248d1f054269,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,0dd77549cb88,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,46c2b91415ad,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,2f9cf9ac860e,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,ece9110cd208,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,502bc86d362f,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,a51053de5413,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,54cd77b146df,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,3b6ded8d4152,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,efb63cdeb4d0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,99f4867fc1d0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,58c6caef5396,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,027f4d10d8a1,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,df497f8442d9,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,034d5fb78a76,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,41c360300cf0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,5d75dfa0aca7,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,b9c0f4a1f827,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,67315b9322e9,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,db5ae74c58a5,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,187b0e064be0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,a5aa01d3d621,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,128c44be9922,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,e41a13e28e78,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,bab34dfbf850,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,67dad3129a32,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-24,29c0b6029c83,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quarta-feira
2025-09-25,2805df6072ae,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,4674412bd2fa,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,9265272adfd5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,54922f52e380,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,efdc2c15dba5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,eb3349a2dc22,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,f952e271f8eb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,bf04e4b2c5fd,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,133eeff47546,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,85566b07dc4f,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,890980dc60a8,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,293d4dade7b4,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,05dc8738db99,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,447b6f123103,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,4018ed976111,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,9ea9ebb83721,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,b2d88ec926a1,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,32c8d4771adb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,023886d488c5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,0ed03ff72524,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,4e184a46a6f6,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,89867c29e006,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,1e57be41a013,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,ef29dc683090,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,8f3880a65e10,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,db6cfb0073b0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,26629117c59b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,8ad34463589f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,65c4dfa54706,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,18a9b7454ed9,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,2c5488e64d4a,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,f046fedc86bc,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,654f874b1492,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,1cb35ccd8f51,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,7f322c365f5e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,cd0b54079260,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,6b7745a01a99,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,626ddcbe774f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,4085b0a131d5,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,63e872be2ff0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,2655a3858e95,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,2943f13141f4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,ea36f6b0016c,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,13aa0b70205d,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,c33c2152e936,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,bcd684c4d0e8,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,9fb9fdb73cd0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,3ae623ef0547,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,15a20d5624f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,a62ff62c3ca1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,ff36875fc73b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,0ab8e7d3fe26,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,4c4b7c39f13b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,c15d25d9c7df,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,725032e7bb70,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,e5347006116c,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,6af904f5bee1,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,65c644149cb8,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,3a8d2c066871,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,377fa0c3a2f3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,60c6ec63cf0d,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,e8011f9b6da2,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,3bbeeb77a9b7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,0b37ea2ce13a,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,9a6ed0af38e9,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,fdf6171b69f3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,182ab2b515c7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,81830914ea9b,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,1b568ac690ed,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,248d1f054269,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,0dd77549cb88,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,46c2b91415ad,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,502bc86d362f,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,0348810b2a72,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,54cd77b146df,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,3b6ded8d4152,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,efb63cdeb4d0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,99f4867fc1d0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,df497f8442d9,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,41c360300cf0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,5d75dfa0aca7,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,21aed9963321,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,67315b9322e9,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,db5ae74c58a5,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,187b0e064be0,1º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-25,e41a13e28e78,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Quinta-feira
2025-09-26,2805df6072ae,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,4674412bd2fa,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,9265272adfd5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,54922f52e380,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,efdc2c15dba5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,eb3349a2dc22,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,f952e271f8eb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,bf04e4b2c5fd,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,133eeff47546,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,85566b07dc4f,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,890980dc60a8,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,293d4dade7b4,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,05dc8738db99,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-09-26,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
